,id,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,Number of schools nearby,Distance from the airport,Price
12619,6762816515,3,1.0,1320,5000,1.0,0,0,4,7,1090,230,1920,0,122026,52.8974,-114.555,2,77,594000
12620,6762816627,3,1.5,1390,5040,1.0,0,0,3,7,1090,300,1947,0,122004,52.8911,-114.472,1,75,589000
12621,6762816827,3,3.25,1490,857,3.0,0,0,3,8,1220,270,2001,0,122013,52.8657,-114.514,1,54,580000
12622,6762817180,5,2.75,2730,5820,2.0,0,0,3,8,2730,0,2014,0,122015,52.7156,-114.344,1,66,565997
12623,6762817221,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1965,0,122014,53.0057,-114.485,3,61,565000
12624,6762817771,3,1.75,2000,6130,1.0,0,0,4,8,1120,880,1951,0,122007,52.9225,-114.578,2,61,549000
12625,6762817986,3,1.75,1680,4240,1.5,0,0,4,7,1680,0,1926,0,122054,52.8045,-114.501,3,59,540000
12626,6762817987,5,2.5,3370,4850,2.0,0,0,3,9,3370,0,2007,0,122053,52.7378,-114.359,3,61,540000
12627,6762818233,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,0,122006,52.9092,-114.477,3,56,531000
12628,6762818292,4,2.25,2240,8376,1.0,0,0,3,8,1740,500,1984,0,122019,52.8623,-114.219,1,69,530000
12629,6762818482,5,3.25,3960,321908,2.0,0,0,4,9,2690,1270,1989,0,122024,52.6284,-114.245,1,56,525000
12630,6762818759,4,2.5,2890,7306,2.0,0,0,3,7,2890,0,2006,0,122008,52.7747,-114.073,1,68,515000
12631,6762818881,3,2.5,2540,40106,2.0,0,0,3,10,2540,0,1991,0,122019,52.8337,-114.233,1,76,510000
12632,6762818882,5,2.0,2740,3838,1.0,0,0,4,7,1370,1370,1959,0,122007,52.9119,-114.583,3,54,510000
12633,6762818928,2,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994,0,122032,52.8675,-114.577,1,66,509500
12634,6762819006,2,1.0,1250,5040,1.0,0,0,3,7,950,300,1920,0,122007,52.9259,-114.555,1,67,505000
12635,6762819512,4,2.25,2020,4960,2.0,0,0,3,7,1710,310,1938,0,122007,52.9167,-114.559,3,77,490000
12636,6762819802,3,2.5,2360,9005,1.0,0,0,5,7,1340,1020,1929,0,122038,52.9376,-114.527,2,63,480000
12637,6762819992,2,2.5,1620,14467,2.0,0,0,3,7,1620,0,1981,0,122019,52.8606,-114.225,2,60,475000
12638,6762819993,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,122005,52.9519,-114.299,2,74,475000
12639,6762820401,2,2.0,1540,7290,2.0,0,0,3,7,1540,0,1948,1983,122016,52.781,-114.585,3,76,462500
12640,6762820521,3,2.0,1690,16061,1.0,0,0,3,7,1690,0,1984,0,122019,52.8659,-114.225,3,56,459800
12641,6762820583,3,1.75,2820,8879,1.0,0,0,5,7,1540,1280,1920,1957,122052,52.7394,-114.566,1,75,456700
12642,6762820864,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,122003,52.8831,-114.563,2,60,450000
12643,6762821102,4,2.0,1700,21780,1.0,0,0,4,6,1080,620,1940,0,122005,52.8589,-114.298,1,63,445000
12644,6762821685,3,1.75,1810,7300,1.0,0,0,4,7,1240,570,1976,0,122033,52.9599,-114.382,3,51,430000
12645,6762821914,4,2.25,2660,11200,2.0,0,0,4,8,2660,0,1972,0,122015,52.7022,-114.321,3,73,425000
12646,6762822027,4,2.5,2550,8824,2.0,0,0,3,9,2550,0,1990,0,122067,52.6279,-114.402,2,66,422500
12647,6762822255,3,2.5,1800,5372,2.0,0,0,3,8,1800,0,1987,0,122033,52.9488,-114.367,2,80,416000
12648,6762823006,3,2.5,1430,1250,3.0,0,0,3,7,1430,0,2007,0,122028,52.9204,-114.532,2,68,399000
12649,6762824287,3,1.75,1290,7205,1.5,0,0,3,7,1290,0,1971,0,122033,52.9629,-114.427,2,53,365000
12650,6762824402,3,2.5,1630,11592,2.0,0,0,3,8,1630,0,1987,0,122017,52.9874,-114.418,2,50,360400
12651,6762824515,3,2.5,1980,7800,2.0,0,0,3,8,1980,0,1999,0,122042,52.6792,-114.389,2,67,359950
12652,6762824684,2,1.0,1250,4558,1.0,0,0,3,7,1250,0,1948,0,122064,52.7618,-114.569,2,67,355000
12653,6762824807,3,2.5,2090,3002,2.0,0,0,3,7,1670,420,2005,0,122055,52.975,-114.174,2,76,352000
12654,6762825182,3,1.5,1030,6969,1.0,0,0,4,6,1030,0,1921,0,122059,52.7792,-114.49,2,66,345000
12655,6762825270,3,1.5,1280,5525,1.0,0,0,3,7,1280,0,1962,0,122038,52.9639,-114.526,2,79,342450
12656,6762825455,4,2.5,2840,8746,2.0,0,0,3,8,2840,0,2001,0,122068,52.42,-114.203,2,59,339000
12657,6762825698,5,1.75,1240,8936,1.0,0,0,3,7,1240,0,1954,0,122027,52.8038,-114.326,3,60,333000
12658,6762826299,3,1.5,1240,1221,2.0,0,0,3,8,1050,190,2009,0,122038,52.9373,-114.546,3,66,320000
12659,6762826300,3,1.0,1340,5175,1.0,0,0,3,7,940,400,1987,0,122038,52.9621,-114.53,2,74,320000
12660,6762826523,3,2.0,1660,11135,1.0,0,0,3,8,1660,0,1971,0,122025,52.7197,-113.977,2,71,315000
12661,6762826820,4,2.25,1960,12243,2.0,0,0,3,8,1960,0,1989,0,122035,52.5705,-114.248,1,76,308000
12662,6762826845,3,2.0,1790,7259,1.0,0,0,3,7,1390,400,1980,0,122046,52.6943,-114.361,2,78,307000
12663,6762827146,3,1.0,950,4760,1.5,0,0,3,6,950,0,1929,0,122034,52.7536,-114.538,2,56,300000
12664,6762827210,3,2.5,1570,2577,2.0,0,0,3,7,1570,0,2005,0,122055,52.9756,-114.174,2,59,299950
12665,6762827277,2,2.5,1400,1262,2.0,0,0,3,8,1160,240,2008,0,122034,52.7642,-114.539,1,72,299000
12666,6762827462,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,122038,52.9498,-114.542,1,74,293000
12667,6762828067,3,1.0,1520,8055,1.5,0,0,3,7,1520,0,1952,0,122022,52.9522,-114.495,1,51,279000
12668,6762828115,3,2.5,2620,4558,2.0,0,3,3,7,2620,0,2010,0,122068,52.4244,-114.164,2,80,277500
12669,6762828229,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,0,122036,52.7917,-114.049,3,71,275000
12670,6762828544,3,1.75,1600,7711,1.0,0,0,3,7,1600,0,1999,0,122072,52.514,-114.392,1,75,268000
12671,6762828588,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,122035,52.6015,-114.316,2,55,266490
12672,6762829048,4,1.75,960,8863,1.0,0,0,5,6,580,380,1949,0,122051,52.7672,-114.479,3,78,255000
12673,6762829049,2,1.0,620,4760,1.0,0,0,3,6,620,0,1941,0,122064,52.7592,-114.566,1,50,255000
12674,6762829157,4,1.75,1940,13370,1.0,0,0,4,8,1940,0,1974,0,122018,52.5515,-114.559,2,64,252000
12675,6762829262,3,3.0,2300,7701,1.0,0,0,3,7,2300,0,1960,0,122053,52.7402,-114.37,1,75,250000
12676,6762829263,3,1.0,1100,7470,1.0,0,0,4,5,1100,0,1917,0,122008,52.7542,-114.021,2,67,250000
12677,6762829264,3,2.0,1470,12096,1.0,0,0,4,6,1470,0,1942,0,122065,52.6034,-114.383,3,64,250000
12678,6762830167,3,1.5,1390,12500,1.0,0,0,4,6,1390,0,1976,0,122041,52.8796,-114.098,1,71,225000
12679,6762830347,3,1.0,1080,5000,1.5,0,0,3,7,1080,0,1953,0,122072,52.5471,-114.409,3,65,219000
12680,6762830575,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,122039,52.5678,-114.453,2,56,210000
12681,6762830576,3,1.5,1400,9600,1.0,0,0,4,7,1400,0,1964,0,122040,52.5178,-114.487,3,50,210000
12682,6762831372,3,1.5,990,8925,1.0,0,0,4,7,990,0,1962,0,122040,52.5594,-114.521,2,56,158000
12683,6762831379,1,1.0,870,26326,1.0,0,0,3,6,870,0,1939,0,122043,52.6452,-114.49,2,71,157000
12684,6762831500,2,1.0,830,7609,1.0,0,0,3,6,830,0,1943,0,122052,52.7357,-114.538,3,74,135000
12685,6762810142,4,3.75,4090,24825,2.0,0,0,4,11,3400,690,1926,0,122013,52.8638,-114.509,1,72,2400000
12686,6762810146,4,2.5,3220,20251,1.0,0,0,3,10,3220,0,1969,0,122027,52.7992,-114.382,3,58,2380000
12687,6762811367,3,3.0,3490,4500,2.5,0,0,3,9,3170,320,1924,0,122013,52.8694,-114.511,2,55,1050000
12688,6762811470,4,3.5,3350,3752,2.0,0,0,3,9,2550,800,2007,0,122007,52.9082,-114.555,3,74,1010000
12689,6762811518,3,2.75,2830,505166,1.0,1,3,4,8,1830,1000,1962,0,122069,52.6082,-114.704,2,65,999000
12690,6762811711,3,2.5,2010,6857,1.0,0,0,4,9,1450,560,1955,0,122013,52.8702,-114.504,2,63,960000
12691,6762812075,2,1.0,1240,5500,1.0,0,0,3,7,1240,0,1954,0,122013,52.8761,-114.507,1,50,900000
12692,6762812597,4,2.5,3420,7462,2.0,0,0,3,9,3420,0,2002,0,122019,52.8688,-114.254,1,71,839900
12693,6762813148,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,0,122027,52.7816,-114.351,1,60,788000
12694,6762813382,3,1.0,2230,3200,2.0,0,2,3,8,1630,600,1918,0,122061,52.8634,-114.546,2,50,770000
12695,6762813791,3,2.5,2710,18480,2.0,0,2,3,10,2000,710,1978,0,122033,52.9556,-114.449,1,63,740000
12696,6762814125,3,1.75,2280,3446,2.0,0,0,3,8,2280,0,1949,1991,122022,52.945,-114.472,1,52,718000
12697,6762814251,4,1.75,2000,6000,1.0,0,3,5,7,1000,1000,1956,0,122061,52.8728,-114.538,2,50,710000
12698,6762814305,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,1947,2002,122003,52.8738,-114.563,2,67,705000
12699,6762814380,3,2.5,2350,4975,2.0,0,0,3,8,2350,0,2012,0,122011,52.7718,-114.2,3,78,700000
12700,6762814572,3,2.0,1770,1800,3.0,0,0,3,8,1770,0,1999,0,122044,52.8402,-114.504,1,62,690000
12701,6762814948,3,1.75,2130,20423,1.0,0,0,3,9,2130,0,1953,0,122048,52.8639,-114.382,3,72,667500
12702,6762815110,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,122021,52.9853,-114.282,1,57,659000
12703,6762816072,1,2.25,1220,2100,2.0,0,2,4,8,1220,0,1946,1979,122010,52.9003,-114.394,2,66,611900
12704,6762816271,4,2.5,2080,5562,2.0,0,0,3,8,2080,0,2001,0,122020,52.8278,-114.207,2,67,601000
12705,6762816486,4,2.5,2100,3125,2.0,0,2,3,7,1400,700,1907,1993,122026,52.8934,-114.548,1,73,595000
12706,6762816904,4,2.5,2630,6100,2.0,0,0,3,8,2630,0,2004,0,122021,53.0035,-114.357,1,63,576925
12707,6762817087,3,2.25,2180,9246,2.0,0,0,3,9,2180,0,1984,0,122019,52.8515,-114.221,1,76,570000
12708,6762817658,3,1.75,1880,45738,1.0,0,0,4,8,1410,470,1980,0,122021,52.9962,-114.304,1,74,550000
12709,6762817911,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,2004,0,122009,52.8201,-114.578,2,52,542500
12710,6762818293,3,2.5,2030,10958,2.0,0,0,3,8,2030,0,1983,0,122005,52.9551,-114.3,2,69,530000
12711,6762818359,2,1.0,1260,5100,1.5,0,0,4,7,1120,140,1925,0,122007,52.9105,-114.574,2,62,528000
12712,6762818483,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,1945,0,122006,52.9242,-114.509,3,53,525000
12713,6762818621,5,1.75,2040,5280,1.0,0,0,4,7,1020,1020,1961,0,122030,52.8241,-114.334,1,64,520000
12714,6762818652,3,3.0,2390,1210,1.5,0,0,3,8,2390,0,2008,0,122031,52.6845,-114.526,1,77,519500
12715,6762818691,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,122032,52.8753,-114.593,1,52,517500
12716,6762818760,3,2.5,2430,4203,2.0,0,0,3,8,2430,0,2001,0,122008,52.7646,-114.065,3,60,515000
12717,6762818761,3,1.75,1810,5733,1.0,0,0,4,7,1010,800,1926,0,122009,52.8009,-114.578,2,80,515000
12718,6762818940,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,1950,0,122006,52.9168,-114.475,2,58,508500
12719,6762818968,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989,0,122053,52.7629,-114.363,3,54,506400
12720,6762819384,5,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,122063,52.7399,-114.452,2,66,495000
12721,6762820312,4,2.5,2300,7314,1.0,0,0,4,8,1420,880,1979,0,122038,52.9971,-114.52,3,58,465000
12722,6762820477,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1956,0,122038,52.9813,-114.547,1,66,460000
12723,6762821275,3,2.5,1440,5434,2.0,0,0,3,7,1440,0,2003,0,122045,52.9118,-114.224,2,72,440000
12724,6762821915,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,122009,52.8026,-114.572,3,50,425000
12725,6762821916,4,1.75,1980,8400,1.0,0,0,3,7,1330,650,1968,0,122005,52.9021,-114.342,3,76,425000
12726,6762822331,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,0,122022,52.9593,-114.48,2,63,415000
12727,6762822332,3,1.75,1640,6435,1.0,0,0,3,7,1190,450,1972,0,122033,52.9497,-114.407,2,52,415000
12728,6762822333,3,1.5,1090,8400,1.0,0,0,4,7,1090,0,1966,0,122029,52.8519,-114.305,3,65,415000
12729,6762822413,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,0,122028,52.9203,-114.522,2,63,412133
12730,6762823070,3,1.75,1640,11730,1.0,0,0,5,7,1640,0,1967,0,122033,52.9651,-114.379,3,70,397000
12731,6762823209,3,1.75,1540,8925,1.0,0,0,4,7,1540,0,1957,0,122038,53.0062,-114.527,3,70,392500
12732,6762823234,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,122033,52.9588,-114.416,3,77,391500
12733,6762823598,2,1.5,1070,877,3.0,0,0,3,8,1070,0,2005,0,122026,52.8999,-114.583,1,57,382000
12734,6762823784,2,2.5,1700,2513,2.0,0,0,3,8,1700,0,2009,0,122008,52.7463,-114.068,2,60,378000
12735,6762823910,3,2.5,1930,6180,1.0,0,0,3,7,1330,600,1961,0,122014,52.9781,-114.517,3,68,375000
12736,6762823911,3,2.5,1600,2042,2.0,0,0,3,8,1600,0,2005,0,122012,52.7641,-114.257,3,80,375000
12737,6762824241,4,2.5,2030,4499,2.0,0,0,3,8,2030,0,2003,0,122046,52.6811,-114.309,3,75,365500
12738,6762824685,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,122055,52.9664,-114.159,2,80,355000
12739,6762824808,4,2.5,2650,6366,2.0,0,0,3,9,2650,0,1998,0,122023,52.5625,-114.361,1,63,352000
12740,6762825365,3,2.25,2580,7434,1.0,0,0,3,7,1630,950,1963,0,122038,52.9746,-114.522,2,55,340000
12741,6762825699,3,1.5,1260,5758,2.0,0,0,3,7,1260,0,1999,0,122027,52.7824,-114.329,2,80,333000
12742,6762826061,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,0,122046,52.691,-114.338,3,56,325000
12743,6762826524,3,1.5,1700,8067,1.0,0,0,3,7,1250,450,1956,0,122014,52.9684,-114.514,1,55,315000
12744,6762826598,3,1.75,1610,7350,1.0,0,0,3,8,1610,0,1974,0,122046,52.6803,-114.321,3,72,313500
12745,6762826643,3,2.5,2280,6386,2.0,0,0,3,8,2280,0,2008,0,122035,52.6161,-114.286,2,78,312000
12746,6762827278,3,2.5,1850,4600,2.0,0,0,3,7,1850,0,2005,0,122046,52.6961,-114.335,2,78,299000
12747,6762827447,3,1.5,2060,15050,1.5,0,0,4,7,2060,0,1938,0,122018,52.5621,-114.563,1,50,294000
12748,6762827577,1,2.0,1240,4800,2.0,0,0,3,6,1240,0,1910,0,122042,52.7078,-114.401,3,56,290000
12749,6762827578,1,1.0,550,5700,1.0,0,0,2,6,550,0,1916,0,122007,52.9146,-114.556,1,53,290000
12750,6762827579,3,1.0,1470,8200,1.0,0,0,3,7,1040,430,1953,0,122014,52.9647,-114.492,1,65,290000
12751,6762828510,2,1.5,1010,6000,1.0,0,0,4,7,1010,0,1923,0,122063,52.728,-114.412,2,65,269000
12752,6762828751,4,2.75,1500,7036,1.0,0,0,3,7,1060,440,1979,0,122066,52.5965,-114.466,2,68,262500
12753,6762829158,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,122018,52.5428,-114.541,3,69,252000
12754,6762829265,3,2.0,1430,7280,1.0,0,0,3,7,990,440,1980,0,122065,52.6042,-114.37,2,79,250000
12755,6762829363,4,1.0,1200,7552,1.0,0,0,3,6,1060,140,1919,0,122064,52.7617,-114.56,1,53,249000
12756,6762829442,3,2.5,1650,6675,1.0,0,0,3,8,1290,360,1990,0,122018,52.5199,-114.562,2,65,246000
12757,6762829663,2,1.5,1078,1263,2.0,0,0,3,7,1078,0,1990,0,122058,52.9832,-114.434,3,78,240000
12758,6762829907,3,2.0,1400,9177,1.0,0,0,3,7,1400,0,1974,0,122039,52.5715,-114.462,1,55,233000
12759,6762830447,3,1.0,1690,7700,1.0,0,0,4,7,1690,0,1969,0,122040,52.5744,-114.494,1,79,215000
12760,6762830671,4,2.0,1720,7560,1.0,0,0,3,7,1720,0,1959,0,122039,52.5145,-114.44,1,76,206000
12761,6762830745,3,1.5,1370,7500,1.0,0,0,3,7,1080,290,1958,0,122043,52.6467,-114.512,1,50,203000
12762,6762830928,2,1.0,800,5280,1.0,0,0,5,6,800,0,1918,0,122068,52.435,-114.185,1,66,195000
12763,6762830958,2,1.0,680,8640,1.0,0,0,4,5,680,0,1951,0,122070,52.6859,-114.479,2,71,193000
12764,6762830996,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,122072,52.5531,-114.405,1,53,190000
12765,6762831074,2,1.0,1390,11340,1.0,0,0,4,7,1390,0,1969,0,122056,52.7269,-114.49,1,61,185000
12766,6762831256,2,1.0,810,9882,1.0,0,0,3,6,810,0,1944,0,122063,52.7225,-114.429,2,80,170000
12767,6762810063,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957,0,122033,52.9322,-114.414,3,68,3070000
12768,6762810144,4,4.0,6330,13296,2.0,0,2,3,13,4900,1430,2000,0,122010,52.8788,-114.391,2,64,2390000
12769,6762810399,5,4.25,4830,11466,2.0,0,0,3,10,3720,1110,2014,0,122057,52.8074,-114.412,1,74,1680000
12770,6762810579,4,2.5,3030,10189,1.0,0,0,3,9,2380,650,2003,0,122048,52.8667,-114.396,1,51,1470000
12771,6762811129,4,3.25,4400,262666,2.0,0,0,3,11,4400,0,1988,0,122020,52.8227,-114.254,1,71,1150000
12772,6762811562,4,2.5,3140,11049,2.0,0,0,3,10,3140,0,1988,0,122048,52.8117,-114.382,2,77,990000
12773,6762811701,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1909,0,122004,52.8967,-114.517,2,72,961000
12774,6762811951,3,2.75,2590,223027,2.0,0,0,3,9,2590,0,1983,0,122019,52.8445,-114.191,2,78,920000
12775,6762812160,4,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,122050,52.9998,-114.574,3,50,890000
12776,6762812218,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,2007,0,122027,52.7791,-114.38,1,70,880000
12777,6762812857,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,122012,52.7702,-114.259,2,70,811500
12778,6762812911,4,2.75,3340,7230,2.0,0,0,3,9,3340,0,1996,0,122012,52.779,-114.286,2,74,808000
12779,6762812933,5,3.0,2350,6480,2.0,0,3,4,7,1650,700,1924,1962,122051,52.788,-114.456,1,77,805000
12780,6762812934,4,3.0,3350,23781,1.0,0,0,4,9,2020,1330,1979,0,122027,52.79,-114.322,1,63,805000
12781,6762813383,4,2.25,2730,5000,1.0,0,0,5,7,1460,1270,1955,0,122009,52.8143,-114.583,2,78,770000
12782,6762813696,4,2.5,2370,2971,2.0,0,2,3,9,2080,290,2008,0,122033,52.9364,-114.414,2,52,749950
12783,6762814381,2,1.75,1679,577605,2.0,0,0,3,9,1679,0,2001,0,122069,52.693,-114.665,1,50,700000
12784,6762814573,4,2.0,2230,5000,1.5,0,0,4,7,1510,720,1922,0,122054,52.8072,-114.482,2,64,690000
12785,6762815298,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,122053,52.755,-114.362,1,75,650000
12786,6762815353,3,3.0,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,122024,52.6557,-114.22,2,66,649500
12787,6762815805,2,2.25,1390,916,2.0,0,0,3,8,1165,225,2007,0,122044,52.8468,-114.504,1,72,625000
12788,6762815971,3,3.5,2490,2722,2.0,0,0,3,8,2020,470,1999,0,122049,52.8193,-114.355,3,76,616950
12789,6762816828,2,1.0,1040,3200,1.0,0,0,3,7,1040,0,1926,0,122028,52.8858,-114.524,2,52,580000
12790,6762817360,4,2.0,2720,8819,2.0,0,3,3,8,2240,480,1976,0,122040,52.568,-114.523,2,66,560000
12791,6762817361,3,2.0,2090,15790,1.0,0,0,3,9,2090,0,1992,0,122033,52.9596,-114.389,3,60,560000
12792,6762818193,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,122044,52.8356,-114.495,3,53,534000
12793,6762818548,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,122007,52.9249,-114.586,1,66,524000
12794,6762819152,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,122039,52.5596,-114.446,3,79,500000
12795,6762819328,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,122027,52.7788,-114.361,3,61,496600
12796,6762819513,3,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,122010,52.9254,-114.364,1,57,490000
12797,6762819863,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,2005,0,122009,52.807,-114.6,1,68,479000
12798,6762820478,4,2.0,2090,40419,1.0,0,0,4,7,2090,0,1984,0,122012,52.6991,-114.183,2,64,460000
12799,6762820579,2,1.75,2060,7192,1.0,0,0,3,7,1420,640,1940,0,122022,52.9338,-114.507,3,51,457000
12800,6762820645,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,122032,52.879,-114.573,1,61,455000
12801,6762820742,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,122005,52.9034,-114.344,2,60,452000
12802,6762821048,3,1.75,1880,9360,1.0,0,0,4,7,940,940,1941,0,122022,52.9431,-114.473,1,76,445500
12803,6762821103,3,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,0,122011,52.7969,-114.207,1,50,445000
12804,6762821276,3,1.0,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,122028,52.928,-114.541,1,54,440000
12805,6762821361,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,122068,52.4696,-114.183,1,55,438950
12806,6762821507,2,2.5,1560,1222,2.0,0,0,3,8,1080,480,2008,0,122044,52.834,-114.497,2,77,435000
12807,6762821582,3,1.75,1470,7350,1.0,0,0,3,8,1470,0,1963,0,122005,52.8987,-114.344,1,62,432500
12808,6762822047,4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,122033,52.9617,-114.371,2,54,421000
12809,6762822188,2,1.0,720,4592,1.0,0,0,4,6,720,0,1943,0,122032,52.8834,-114.594,3,55,419000
12810,6762822201,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,122023,52.4899,-114.382,2,62,418395
12811,6762822505,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,122033,52.9603,-114.417,3,65,410000
12812,6762823036,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,122064,52.7798,-114.571,1,55,398000
12813,6762823402,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,122009,52.7939,-114.578,3,60,388000
12814,6762823506,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,122050,52.9875,-114.551,2,75,385000
12815,6762823507,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,122063,52.7199,-114.445,3,62,385000
12816,6762823912,3,1.75,1430,10574,2.0,0,0,3,7,1430,0,1981,0,122017,52.9968,-114.408,1,70,375000
12817,6762824099,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,122014,52.9996,-114.515,2,55,370000
12818,6762824236,4,2.75,2020,8093,1.0,0,0,5,7,1300,720,1961,0,122038,52.9985,-114.522,2,59,366000
12819,6762824288,4,1.0,1520,80150,1.0,0,0,2,5,1520,0,1948,0,122025,52.7042,-113.959,2,60,365000
12820,6762824516,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,0,122024,52.5837,-114.208,1,57,359950
12821,6762824686,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,122063,52.7156,-114.437,3,60,355000
12822,6762824927,3,1.5,1550,40752,1.0,0,0,5,7,1550,0,1954,0,122067,52.624,-114.392,3,72,350000
12823,6762825052,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,2007,0,122054,52.8304,-114.489,3,50,349000
12824,6762825283,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,1993,0,122023,52.5573,-114.363,3,59,342000
12825,6762825366,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,122045,52.8758,-114.145,3,65,340000
12826,6762825485,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,122053,52.7188,-114.372,3,62,338000
12827,6762825912,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,122065,52.6039,-114.362,1,67,329000
12828,6762826234,3,2.5,2020,4183,2.0,0,0,3,7,2020,0,2012,0,122024,52.5958,-114.207,2,51,321000
12829,6762826411,3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,122054,52.8047,-114.494,1,75,317625
12830,6762826525,3,2.5,1410,1325,2.0,0,0,3,7,1180,230,2007,0,122034,52.7882,-114.553,2,79,315000
12831,6762826936,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,122042,52.6614,-114.379,1,77,305000
12832,6762827147,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,1991,0,122024,52.5784,-114.227,3,63,300000
12833,6762827325,2,1.75,1280,37373,1.0,0,0,4,7,1280,0,1996,0,122068,52.4931,-114.209,2,55,297000
12834,6762827326,4,1.75,1790,5341,1.0,0,0,4,7,1050,740,1951,0,122031,52.6963,-114.553,2,65,297000
12835,6762827448,3,2.0,1650,11256,1.0,0,0,4,7,1250,400,1957,0,122056,52.7007,-114.45,1,78,294000
12836,6762827489,4,2.75,2910,7712,1.0,0,0,3,7,1600,1310,1998,0,122072,52.5142,-114.388,3,69,292000
12837,6762827580,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,122056,52.7431,-114.503,1,73,290000
12838,6762827977,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,122018,52.5366,-114.568,2,59,280000
12839,6762828347,4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,122039,52.5359,-114.47,2,53,272000
12840,6762828752,2,1.5,1140,14373,1.0,0,0,3,7,1140,0,1949,1996,122017,52.9654,-114.409,2,63,262500
12841,6762829342,3,1.75,1380,14000,1.0,0,0,4,5,1380,0,1939,1957,122039,52.524,-114.471,1,69,249900
12842,6762830000,2,2.0,1260,10200,1.0,0,0,3,7,1020,240,1983,0,122040,52.4893,-114.502,1,71,230000
